username,system,itemid,itemtype,srclang,trglang,score
lis02,sign_mt_v2,159,TGT,ita,ise,36
lis02,sign_mt_v2,160,TGT,ita,ise,19
lis02,sign_mt_v2,162,TGT,ita,ise,16
lis02,sign_mt_v2,163,TGT,ita,ise,28
lis02,sign_mt_v2,166,TGT,ita,ise,21
lis02,sign_mt_v2,171,TGT,ita,ise,16
lis02,sign_mt_v2,185,TGT,ita,ise,23
lis02,sign_mt_v2,189,TGT,ita,ise,48
lis02,sign_mt_v2,190,TGT,ita,ise,21
lis02,sign_mt_v2,192,TGT,ita,ise,31
lis02,sign_mt_v2,193,TGT,ita,ise,22
lis02,sign_mt_v2,195,TGT,ita,ise,33
lis02,sign_mt_v2,209,TGT,ita,ise,24
lis02,sign_mt_v2,211,TGT,ita,ise,18
lis02,sign_mt_v2,213,TGT,ita,ise,33
lis02,sign_mt_v2,214,TGT,ita,ise,2
lis02,sign_mt_v2,219,TGT,ita,ise,50
lis02,sign_mt_v2,222,TGT,ita,ise,12
lis02,sign_mt_v2,229,TGT,ita,ise,25
lis02,sign_mt_v2,232,TGT,ita,ise,28
lis02,sign_mt_v2,234,TGT,ita,ise,24
lis02,sign_mt_v2,237,TGT,ita,ise,31
lis02,sign_mt_v2,238,TGT,ita,ise,16
lis02,sign_mt_v2,242,TGT,ita,ise,30
lis02,sign_mt_v2,246,TGT,ita,ise,24
lis02,sign_mt_v2,248,TGT,ita,ise,22
lis02,sign_mt_v2,257,TGT,ita,ise,22
lis02,sign_mt_v2,267,TGT,ita,ise,22
lis02,sign_mt_v2,268,TGT,ita,ise,16
lis02,sign_mt_v2,272,TGT,ita,ise,32
lis02,sign_mt_v2,282,TGT,ita,ise,19
lis02,sign_mt_v2,284,TGT,ita,ise,22
lis02,sign_mt_v2,286,TGT,ita,ise,33
lis02,sign_mt_v2,289,TGT,ita,ise,22
lis02,sign_mt_v2,295,TGT,ita,ise,16
lis02,sign_mt_v2,306,TGT,ita,ise,26
lis02,sign_mt_v2,308,TGT,ita,ise,22
lis02,sign_mt_v2,309,TGT,ita,ise,23
lis02,sign_mt_v2,310,TGT,ita,ise,23
lis02,sign_mt_v2,311,TGT,ita,ise,13
lis02,sign_mt_v2,313,TGT,ita,ise,27
lis02,sign_mt_v2,321,TGT,ita,ise,22
lis02,sign_mt_v2,326,TGT,ita,ise,23
lis02,sign_mt_v2,332,TGT,ita,ise,22
lis02,sign_mt_v2,333,TGT,ita,ise,16
lis02,sign_mt_v2,341,TGT,ita,ise,17
lis02,sign_mt_v2,350,TGT,ita,ise,21
lis02,sign_mt_v2,351,TGT,ita,ise,22
lis02,sign_mt_v2,353,TGT,ita,ise,23
lis02,sign_mt_v2,355,TGT,ita,ise,32
lis02,sign_mt_v2,356,TGT,ita,ise,22
lis02,sign_mt_v2,358,TGT,ita,ise,13
lis02,sign_mt_v2,360,TGT,ita,ise,30
lis02,sign_mt_v2,361,TGT,ita,ise,16
lis02,sign_mt_v2,362,TGT,ita,ise,12
lis02,sign_mt_v2,365,TGT,ita,ise,31
lis02,sign_mt_v2,369,TGT,ita,ise,30
lis02,sign_mt_v2,377,TGT,ita,ise,15
lis02,sign_mt_v2,380,TGT,ita,ise,14
lis02,sign_mt_v2,381,TGT,ita,ise,22
lis02,sign_mt_v2,384,TGT,ita,ise,23
lis02,sign_mt_v2,386,TGT,ita,ise,16
lis02,sign_mt_v2,387,TGT,ita,ise,21
lis02,sign_mt_v2,389,TGT,ita,ise,26
lis02,sign_mt_v2,393,TGT,ita,ise,21
lis02,sign_mt_v2,398,TGT,ita,ise,16
lis02,sign_mt_v2,408,TGT,ita,ise,29
lis02,sign_mt_v2,427,TGT,ita,ise,15
lis02,sign_mt_v2,441,TGT,ita,ise,30
lis02,sign_mt_v2,442,TGT,ita,ise,16
lis02,sign_mt_v2,450,TGT,ita,ise,22
lis02,sign_mt_v2,470,TGT,ita,ise,31
lis02,sign_mt_v2,472,TGT,ita,ise,21
lis02,sign_mt_v2,474,TGT,ita,ise,17
lis02,sign_mt_v2,476,TGT,ita,ise,20
lis02,sign_mt_v2,477,TGT,ita,ise,32
lis02,sign_mt_v2,479,TGT,ita,ise,23
lis02,sign_mt_v2,482,TGT,ita,ise,15
lis02,sign_mt_v2,484,TGT,ita,ise,17
lis02,sign_mt_v2,488,TGT,ita,ise,28
lis02,sign_mt_v2,492,TGT,ita,ise,32
lis02,sign_mt_v2,495,TGT,ita,ise,26
lis02,sign_mt_v2,497,TGT,ita,ise,21
lis02,sign_mt_v2,498,TGT,ita,ise,17
lis02,sign_mt_v2,499,TGT,ita,ise,20
lis02,sign_mt_v2,502,TGT,ita,ise,42
lis02,sign_mt_v2,505,TGT,ita,ise,18
lis02,sign_mt_v2,508,TGT,ita,ise,29
lis02,sign_mt_v2,511,TGT,ita,ise,17
lis02,sign_mt_v2,514,TGT,ita,ise,17
lis02,sign_mt_v2,515,TGT,ita,ise,22
lis02,sign_mt_v2,519,TGT,ita,ise,22
lis02,sign_mt_v2,521,TGT,ita,ise,28
lis02,sign_mt_v2,524,TGT,ita,ise,26
lis02,sign_mt_v2,538,TGT,ita,ise,32
lis02,sign_mt_v2,539,TGT,ita,ise,31
lis02,sign_mt_v2,543,TGT,ita,ise,22
lis02,sign_mt_v2,548,TGT,ita,ise,18
lis02,sign_mt_v2,556,TGT,ita,ise,24
lis02,sign_mt_v2,557,TGT,ita,ise,20
lis02,sign_mt_v2,559,TGT,ita,ise,23
lis02,sign_mt_v2,561,TGT,ita,ise,22
lis02,sign_mt_v2,562,TGT,ita,ise,16
lis02,sign_mt_v2,565,TGT,ita,ise,23
lis02,sign_mt_v2,566,TGT,ita,ise,28
lis02,sign_mt_v2,567,TGT,ita,ise,20
lis02,sign_mt_v2,568,TGT,ita,ise,22
lis02,sign_mt_v2,570,TGT,ita,ise,15
lis02,sign_mt_v2,572,TGT,ita,ise,38
lis02,sign_mt_v2,576,TGT,ita,ise,30
lis02,sign_mt_v2,581,TGT,ita,ise,19
lis02,sign_mt_v2,586,TGT,ita,ise,24
lis02,sign_mt_v2,596,TGT,ita,ise,30
lis02,sign_mt_v2,600,TGT,ita,ise,15
lis02,sign_mt_v2,603,TGT,ita,ise,21
lis02,sign_mt_v2,604,TGT,ita,ise,21
lis02,sign_mt_v2,610,TGT,ita,ise,32
lis02,sign_mt_v2,613,TGT,ita,ise,25
lis02,sign_mt_v2,621,TGT,ita,ise,22
lis02,sign_mt_v2,622,TGT,ita,ise,23
lis02,sign_mt_v2,625,TGT,ita,ise,26
lis02,sign_mt_v2,626,TGT,ita,ise,19
lis02,sign_mt_v2,627,TGT,ita,ise,16
lis02,sign_mt_v2,628,TGT,ita,ise,22
lis02,sign_mt_v2,630,TGT,ita,ise,15
lis02,sign_mt_v2,631,TGT,ita,ise,31
lis02,sign_mt_v2,632,TGT,ita,ise,17
lis02,sign_mt_v2,634,TGT,ita,ise,34
lis02,sign_mt_v2,639,TGT,ita,ise,20
lis02,sign_mt_v2,647,TGT,ita,ise,22
lis02,sign_mt_v2,649,TGT,ita,ise,33
lis02,sign_mt_v2,651,TGT,ita,ise,18
lis02,sign_mt_v2,652,TGT,ita,ise,32
lis02,sign_mt_v2,669,TGT,ita,ise,30
lis02,sign_mt_v2,676,TGT,ita,ise,30
lis02,sign_mt_v2,682,TGT,ita,ise,17
lis02,sign_mt_v2,696,TGT,ita,ise,22
lis02,sign_mt_v2,703,TGT,ita,ise,31
lis02,sign_mt_v2,707,TGT,ita,ise,17
lis02,sign_mt_v2,708,TGT,ita,ise,22
lis02,sign_mt_v2,709,TGT,ita,ise,24
lis02,sign_mt_v2,711,TGT,ita,ise,31
lis02,sign_mt_v2,721,TGT,ita,ise,29
lis02,sign_mt_v2,722,TGT,ita,ise,15
lis02,sign_mt_v2,724,TGT,ita,ise,29
lis02,sign_mt_v2,727,TGT,ita,ise,20
lis02,sign_mt_v2,729,TGT,ita,ise,26
lis02,sign_mt_v2,743,TGT,ita,ise,16
lis02,sign_mt_v2,751,TGT,ita,ise,25
lis02,sign_mt_v2,753,TGT,ita,ise,25
lis02,sign_mt_v2,754,TGT,ita,ise,29
lis02,sign_mt_v2,756,TGT,ita,ise,28
lis02,sign_mt_v2,772,TGT,ita,ise,16
lis02,sign_mt_v2,777,TGT,ita,ise,22
lis02,sign_mt_v2,778,TGT,ita,ise,22
lis02,sign_mt_v2,780,TGT,ita,ise,22
lis02,sign_mt_v2,783,TGT,ita,ise,38
lis02,sign_mt_v2,795,TGT,ita,ise,23
lis02,sign_mt_v2,799,TGT,ita,ise,21
lis02,sign_mt_v2,804,TGT,ita,ise,27
lis02,sign_mt_v2,808,TGT,ita,ise,28
lis02,sign_mt_v2,813,TGT,ita,ise,25
lis02,sign_mt_v2,814,TGT,ita,ise,32
lis02,sign_mt_v2,819,TGT,ita,ise,29
lis02,sign_mt_v2,824,TGT,ita,ise,33
lis02,sign_mt_v2,826,TGT,ita,ise,16
lis02,sign_mt_v2,827,TGT,ita,ise,30
lis02,sign_mt_v2,833,TGT,ita,ise,23
lis02,sign_mt_v2,835,TGT,ita,ise,38
lis02,sign_mt_v2,836,TGT,ita,ise,16
lis02,sign_mt_v2,853,TGT,ita,ise,22
lis02,sign_mt_v2,855,TGT,ita,ise,31
lis02,sign_mt_v2,858,TGT,ita,ise,27
lis02,sign_mt_v2,861,TGT,ita,ise,29
lis02,sign_mt_v2,864,TGT,ita,ise,17
lis02,sign_mt_v2,866,TGT,ita,ise,31
lis02,sign_mt_v2,871,TGT,ita,ise,30
lis02,sign_mt_v2,876,TGT,ita,ise,23
lis02,sign_mt_v2,883,TGT,ita,ise,22
lis02,sign_mt_v2,884,TGT,ita,ise,17
lis02,sign_mt_v2,885,TGT,ita,ise,22
lis02,sign_mt_v2,892,TGT,ita,ise,27
lis02,sign_mt_v2,899,TGT,ita,ise,17
lis02,sign_mt_v2,904,TGT,ita,ise,30
lis02,sign_mt_v2,905,TGT,ita,ise,22
lis02,sign_mt_v2,905,TGT,ita,ise,23
lis02,sign_mt_v2,910,TGT,ita,ise,23
lis02,sign_mt_v2,910,TGT,ita,ise,22
lis02,sign_mt_v2,912,TGT,ita,ise,16
lis02,sign_mt_v2,912,TGT,ita,ise,32
lis02,sign_mt_v2,913,TGT,ita,ise,31
lis02,sign_mt_v2,913,TGT,ita,ise,28
lis02,sign_mt_v2,920,TGT,ita,ise,22
lis02,sign_mt_v2,920,TGT,ita,ise,22
lis02,sign_mt_v2,926,TGT,ita,ise,17
lis02,sign_mt_v2,926,TGT,ita,ise,25
lis02,sign_mt_v2,929,TGT,ita,ise,17
lis02,sign_mt_v2,929,TGT,ita,ise,16
lis02,sign_mt_v2,932,TGT,ita,ise,23
lis02,sign_mt_v2,932,TGT,ita,ise,22
lis02,sign_mt_v2,934,TGT,ita,ise,17
lis02,sign_mt_v2,934,TGT,ita,ise,24
lis02,sign_mt_v2,938,TGT,ita,ise,17
lis02,sign_mt_v2,938,TGT,ita,ise,16
lis02,sign_mt_v2,939,TGT,ita,ise,22
lis02,sign_mt_v2,939,TGT,ita,ise,31
lis02,sign_mt_v2,948,TGT,ita,ise,17
lis02,sign_mt_v2,948,TGT,ita,ise,20
lis02,sign_mt_v2,950,TGT,ita,ise,24
lis02,sign_mt_v2,950,TGT,ita,ise,15
lis02,sign_mt_v2,952,TGT,ita,ise,22
lis02,sign_mt_v2,952,TGT,ita,ise,33
lis02,sign_mt_v2,954,TGT,ita,ise,16
lis02,sign_mt_v2,954,TGT,ita,ise,15
lis02,sign_mt_v2,961,TGT,ita,ise,32
lis02,sign_mt_v2,961,TGT,ita,ise,30
lis02,sign_mt_v2,968,TGT,ita,ise,29
lis02,sign_mt_v2,968,TGT,ita,ise,28
lis02,sign_mt_v2,972,TGT,ita,ise,33
lis02,sign_mt_v2,972,TGT,ita,ise,29
lis02,sign_mt_v2,973,TGT,ita,ise,24
lis02,sign_mt_v2,973,TGT,ita,ise,30
lis02,sign_mt_v2,975,TGT,ita,ise,21
lis02,sign_mt_v2,975,TGT,ita,ise,15
lis02,sign_mt_v2,983,TGT,ita,ise,15
lis02,sign_mt_v2,983,TGT,ita,ise,29
lis02,sign_mt_v2,988,TGT,ita,ise,12
lis02,sign_mt_v2,988,TGT,ita,ise,31
lis02,sign_mt_v2,989,TGT,ita,ise,22
lis02,sign_mt_v2,989,TGT,ita,ise,22
lis02,sign_mt_v2,995,TGT,ita,ise,32
lis02,sign_mt_v2,995,TGT,ita,ise,25
lis02,sign_mt_v2,998,TGT,ita,ise,17
lis02,sign_mt_v2,998,TGT,ita,ise,20
lis02,sockeye,1,TGT,ita,ise,0
lis02,sockeye,4,TGT,ita,ise,0
lis02,sockeye,5,TGT,ita,ise,0
lis02,sockeye,8,TGT,ita,ise,0
lis02,sockeye,12,TGT,ita,ise,0
lis02,sockeye,19,TGT,ita,ise,0
lis02,sockeye,21,TGT,ita,ise,0
lis02,sockeye,28,TGT,ita,ise,0
lis02,sockeye,29,TGT,ita,ise,0
lis02,sockeye,41,TGT,ita,ise,0
lis02,sockeye,42,TGT,ita,ise,0
lis02,sockeye,44,TGT,ita,ise,0
lis02,sockeye,45,TGT,ita,ise,0
lis02,sockeye,50,TGT,ita,ise,0
lis02,sockeye,53,TGT,ita,ise,0
lis02,sockeye,54,TGT,ita,ise,0
lis02,sockeye,56,TGT,ita,ise,0
lis02,sockeye,59,TGT,ita,ise,0
lis02,sockeye,64,TGT,ita,ise,0
lis02,sockeye,70,TGT,ita,ise,0
lis02,sockeye,78,TGT,ita,ise,0
lis02,sockeye,79,TGT,ita,ise,0
lis02,sockeye,82,TGT,ita,ise,0
lis02,sockeye,83,TGT,ita,ise,0
lis02,sockeye,84,TGT,ita,ise,0
lis02,sockeye,87,TGT,ita,ise,0
lis02,sockeye,96,TGT,ita,ise,0
lis02,sockeye,111,TGT,ita,ise,0
lis02,sockeye,112,TGT,ita,ise,0
lis02,sockeye,119,TGT,ita,ise,0
lis02,sockeye,122,TGT,ita,ise,0
lis02,sockeye,126,TGT,ita,ise,2
lis02,sockeye,127,TGT,ita,ise,0
lis02,sockeye,129,TGT,ita,ise,0
lis02,sockeye,131,TGT,ita,ise,0
lis02,sockeye,133,TGT,ita,ise,0
lis02,sockeye,135,TGT,ita,ise,0
lis02,sockeye,138,TGT,ita,ise,0
lis02,sockeye,153,TGT,ita,ise,0
lis02,sockeye,154,TGT,ita,ise,0
lis02,sockeye,158,TGT,ita,ise,0
lis02,sockeye,159,TGT,ita,ise,0
lis02,sockeye,160,TGT,ita,ise,0
lis02,sockeye,162,TGT,ita,ise,0
lis02,sockeye,163,TGT,ita,ise,0
lis02,sockeye,166,TGT,ita,ise,0
lis02,sockeye,171,TGT,ita,ise,0
lis02,sockeye,185,TGT,ita,ise,0
lis02,sockeye,189,TGT,ita,ise,0
lis02,sockeye,190,TGT,ita,ise,0
lis02,sockeye,192,TGT,ita,ise,0
lis02,sockeye,193,TGT,ita,ise,0
lis02,sockeye,195,TGT,ita,ise,0
lis02,sockeye,209,TGT,ita,ise,0
lis02,sockeye,211,TGT,ita,ise,0
lis02,sockeye,213,TGT,ita,ise,0
lis02,sockeye,214,TGT,ita,ise,0
lis02,sockeye,219,TGT,ita,ise,0
lis02,sockeye,222,TGT,ita,ise,0
lis02,sockeye,229,TGT,ita,ise,0
lis02,sockeye,232,TGT,ita,ise,0
lis02,sockeye,234,TGT,ita,ise,0
lis02,sockeye,237,TGT,ita,ise,0
lis02,sockeye,238,TGT,ita,ise,0
lis02,sockeye,242,TGT,ita,ise,0
lis02,sockeye,246,TGT,ita,ise,0
lis02,sockeye,248,TGT,ita,ise,0
lis02,sockeye,257,TGT,ita,ise,0
lis02,sockeye,267,TGT,ita,ise,0
lis02,sockeye,268,TGT,ita,ise,0
lis02,sockeye,272,TGT,ita,ise,0
lis02,sockeye,282,TGT,ita,ise,0
lis02,sockeye,284,TGT,ita,ise,0
lis02,sockeye,286,TGT,ita,ise,0
lis02,sockeye,289,TGT,ita,ise,0
lis02,sockeye,295,TGT,ita,ise,0
lis02,sockeye,306,TGT,ita,ise,0
lis02,sockeye,308,TGT,ita,ise,0
lis02,sockeye,309,TGT,ita,ise,0
lis02,sockeye,310,TGT,ita,ise,0
lis02,sockeye,311,TGT,ita,ise,0
lis02,sockeye,313,TGT,ita,ise,0
lis02,sockeye,321,TGT,ita,ise,0
lis02,sockeye,326,TGT,ita,ise,0
lis02,sockeye,332,TGT,ita,ise,0
lis02,sockeye,333,TGT,ita,ise,0
lis02,sockeye,341,TGT,ita,ise,0
lis02,sockeye,350,TGT,ita,ise,0
lis02,sockeye,351,TGT,ita,ise,0
lis02,sockeye,353,TGT,ita,ise,0
lis02,sockeye,355,TGT,ita,ise,0
lis02,sockeye,356,TGT,ita,ise,0
lis02,sockeye,358,TGT,ita,ise,0
lis02,sockeye,360,TGT,ita,ise,0
lis02,sockeye,361,TGT,ita,ise,0
lis02,sockeye,362,TGT,ita,ise,0
lis02,sockeye,365,TGT,ita,ise,0
lis02,sockeye,369,TGT,ita,ise,0
lis02,sockeye,377,TGT,ita,ise,0
lis02,sockeye,380,TGT,ita,ise,0
lis02,sockeye,381,TGT,ita,ise,0
lis02,sockeye,384,TGT,ita,ise,0
lis02,sockeye,386,TGT,ita,ise,0
lis02,sockeye,387,TGT,ita,ise,0
lis02,sockeye,389,TGT,ita,ise,0
lis02,sockeye,393,TGT,ita,ise,0
lis02,sockeye,398,TGT,ita,ise,0
lis02,sockeye,408,TGT,ita,ise,0
lis02,sockeye,427,TGT,ita,ise,0
lis02,sockeye,441,TGT,ita,ise,0
lis02,sockeye,442,TGT,ita,ise,0
lis02,sockeye,450,TGT,ita,ise,0
lis02,sockeye,470,TGT,ita,ise,0
lis02,sockeye,472,TGT,ita,ise,0
lis02,sockeye,474,TGT,ita,ise,0
lis02,sockeye,476,TGT,ita,ise,0
lis02,sockeye,477,TGT,ita,ise,0
lis02,sockeye,479,TGT,ita,ise,0
lis02,sockeye,482,TGT,ita,ise,0
lis02,sockeye,484,TGT,ita,ise,0
lis02,sockeye,488,TGT,ita,ise,0
lis02,sockeye,492,TGT,ita,ise,0
lis02,sockeye,495,TGT,ita,ise,0
lis02,sockeye,497,TGT,ita,ise,0
lis02,sockeye,498,TGT,ita,ise,0
lis02,sockeye,499,TGT,ita,ise,0
lis02,sockeye,502,TGT,ita,ise,0
lis02,sockeye,505,TGT,ita,ise,0
lis02,sockeye,508,TGT,ita,ise,0
lis02,sockeye,511,TGT,ita,ise,0
lis02,sockeye,514,TGT,ita,ise,0
lis02,sockeye,515,TGT,ita,ise,0
lis02,sockeye,519,TGT,ita,ise,0
lis02,sockeye,521,TGT,ita,ise,0
lis02,sockeye,524,TGT,ita,ise,0
lis02,sockeye,538,TGT,ita,ise,0
lis02,sockeye,539,TGT,ita,ise,0
lis02,sockeye,543,TGT,ita,ise,0
lis02,sockeye,548,TGT,ita,ise,0
lis02,sockeye,556,TGT,ita,ise,0
lis02,sockeye,557,TGT,ita,ise,0
lis02,sockeye,559,TGT,ita,ise,0
lis02,sockeye,561,TGT,ita,ise,0
lis02,sockeye,562,TGT,ita,ise,0
lis02,sockeye,565,TGT,ita,ise,0
lis02,sockeye,566,TGT,ita,ise,0
lis02,sockeye,567,TGT,ita,ise,0
lis02,sockeye,568,TGT,ita,ise,0
lis02,sockeye,570,TGT,ita,ise,0
lis02,sockeye,572,TGT,ita,ise,0
lis02,sockeye,576,TGT,ita,ise,0
lis02,sockeye,581,TGT,ita,ise,0
lis02,sockeye,586,TGT,ita,ise,0
lis02,sockeye,596,TGT,ita,ise,0
lis02,sockeye,600,TGT,ita,ise,0
lis02,sockeye,603,TGT,ita,ise,0
lis02,sockeye,604,TGT,ita,ise,0
lis02,sockeye,610,TGT,ita,ise,0
lis02,sockeye,613,TGT,ita,ise,0
lis02,sockeye,621,TGT,ita,ise,0
lis02,sockeye,622,TGT,ita,ise,0
lis02,sockeye,625,TGT,ita,ise,0
lis02,sockeye,626,TGT,ita,ise,0
lis02,sockeye,627,TGT,ita,ise,0
lis02,sockeye,628,TGT,ita,ise,0
lis02,sockeye,630,TGT,ita,ise,0
lis02,sockeye,631,TGT,ita,ise,0
lis02,sockeye,632,TGT,ita,ise,0
lis02,sockeye,634,TGT,ita,ise,0
lis02,sockeye,639,TGT,ita,ise,0
lis02,sockeye,647,TGT,ita,ise,0
lis02,sockeye,649,TGT,ita,ise,0
lis02,sockeye,651,TGT,ita,ise,0
lis02,sockeye,652,TGT,ita,ise,0
lis02,sockeye,669,TGT,ita,ise,0
lis02,sockeye,676,TGT,ita,ise,0
lis02,sockeye,682,TGT,ita,ise,0
lis02,sockeye,696,TGT,ita,ise,0
lis02,sockeye,703,TGT,ita,ise,0
lis02,sockeye,707,TGT,ita,ise,0
lis02,sockeye,708,TGT,ita,ise,0
lis02,sockeye,709,TGT,ita,ise,0
lis02,sockeye,711,TGT,ita,ise,0
lis02,sockeye,721,TGT,ita,ise,0
lis02,sockeye,722,TGT,ita,ise,0
lis02,sockeye,724,TGT,ita,ise,0
lis02,sockeye,727,TGT,ita,ise,0
lis02,sockeye,729,TGT,ita,ise,0
lis02,sockeye,743,TGT,ita,ise,0
lis02,sockeye,751,TGT,ita,ise,0
lis02,sockeye,753,TGT,ita,ise,0
lis02,sockeye,754,TGT,ita,ise,0
lis02,sockeye,756,TGT,ita,ise,0
lis02,sockeye,772,TGT,ita,ise,0
lis02,sockeye,777,TGT,ita,ise,0
lis02,sockeye,778,TGT,ita,ise,0
lis02,sockeye,780,TGT,ita,ise,0
lis02,sockeye,783,TGT,ita,ise,0
lis02,sockeye,795,TGT,ita,ise,0
lis02,sockeye,799,TGT,ita,ise,0
lis02,sockeye,804,TGT,ita,ise,0
lis02,sockeye,808,TGT,ita,ise,0
lis02,sockeye,813,TGT,ita,ise,0
lis02,sockeye,814,TGT,ita,ise,0
lis02,sockeye,819,TGT,ita,ise,0
lis02,sockeye,824,TGT,ita,ise,0
lis02,sockeye,826,TGT,ita,ise,0
lis02,sockeye,827,TGT,ita,ise,0
lis02,sockeye,833,TGT,ita,ise,0
lis02,sockeye,835,TGT,ita,ise,0
lis02,sockeye,836,TGT,ita,ise,0
lis02,sockeye,853,TGT,ita,ise,0
lis02,sockeye,855,TGT,ita,ise,0
lis02,sockeye,858,TGT,ita,ise,0
lis02,sockeye,861,TGT,ita,ise,0
lis02,sockeye,864,TGT,ita,ise,0
lis02,sockeye,866,TGT,ita,ise,0
lis02,sockeye,871,TGT,ita,ise,0
lis02,sockeye,876,TGT,ita,ise,0
lis02,sockeye,883,TGT,ita,ise,0
lis02,sockeye,884,TGT,ita,ise,0
lis02,sockeye,885,TGT,ita,ise,0
lis02,sockeye,892,TGT,ita,ise,0
lis02,sockeye,899,TGT,ita,ise,0
lis02,sockeye,904,TGT,ita,ise,0
lis02,sockeye,905,TGT,ita,ise,0
lis02,sockeye,905,TGT,ita,ise,0
lis02,sockeye,910,TGT,ita,ise,0
lis02,sockeye,910,TGT,ita,ise,0
lis02,sockeye,912,TGT,ita,ise,0
lis02,sockeye,912,TGT,ita,ise,0
lis02,sockeye,913,TGT,ita,ise,0
lis02,sockeye,913,TGT,ita,ise,0
lis02,sockeye,920,TGT,ita,ise,0
lis02,sockeye,920,TGT,ita,ise,0
lis02,sockeye,926,TGT,ita,ise,0
lis02,sockeye,926,TGT,ita,ise,0
lis02,sockeye,929,TGT,ita,ise,0
lis02,sockeye,929,TGT,ita,ise,0
lis02,sockeye,932,TGT,ita,ise,0
lis02,sockeye,932,TGT,ita,ise,0
lis02,sockeye,934,TGT,ita,ise,0
lis02,sockeye,934,TGT,ita,ise,0
lis02,sockeye,938,TGT,ita,ise,0
lis02,sockeye,938,TGT,ita,ise,0
lis02,sockeye,939,TGT,ita,ise,0
lis02,sockeye,939,TGT,ita,ise,0
lis02,sockeye,948,TGT,ita,ise,0
lis02,sockeye,948,TGT,ita,ise,0
lis02,sockeye,950,TGT,ita,ise,0
lis02,sockeye,950,TGT,ita,ise,0
lis02,sockeye,952,TGT,ita,ise,0
lis02,sockeye,952,TGT,ita,ise,0
lis02,sockeye,954,TGT,ita,ise,0
lis02,sockeye,954,TGT,ita,ise,0
lis02,sockeye,961,TGT,ita,ise,0
lis02,sockeye,961,TGT,ita,ise,0
lis02,sockeye,968,TGT,ita,ise,0
lis02,sockeye,968,TGT,ita,ise,0
lis02,sockeye,972,TGT,ita,ise,0
lis02,sockeye,972,TGT,ita,ise,0
lis02,sockeye,973,TGT,ita,ise,0
lis02,sockeye,973,TGT,ita,ise,0
lis02,sockeye,975,TGT,ita,ise,0
lis02,sockeye,975,TGT,ita,ise,0
lis02,sockeye,983,TGT,ita,ise,0
lis02,sockeye,983,TGT,ita,ise,0
lis02,sockeye,988,TGT,ita,ise,0
lis02,sockeye,988,TGT,ita,ise,0
lis02,sockeye,989,TGT,ita,ise,0
lis02,sockeye,989,TGT,ita,ise,0
lis02,sockeye,995,TGT,ita,ise,0
lis02,sockeye,995,TGT,ita,ise,0
lis02,sockeye,998,TGT,ita,ise,0
lis02,sockeye,998,TGT,ita,ise,0
lis03,ref,1,REF,ita,ise,100
lis03,ref,4,REF,ita,ise,100
lis03,ref,5,REF,ita,ise,100
lis03,ref,8,REF,ita,ise,100
lis03,ref,12,REF,ita,ise,80
lis03,ref,19,REF,ita,ise,100
lis03,ref,21,REF,ita,ise,100
lis03,ref,28,REF,ita,ise,100
lis03,ref,29,REF,ita,ise,100
lis03,ref,41,REF,ita,ise,100
lis03,ref,42,REF,ita,ise,100
lis03,ref,44,REF,ita,ise,100
lis03,ref,45,REF,ita,ise,100
lis03,ref,50,REF,ita,ise,100
lis03,ref,53,REF,ita,ise,100
lis03,ref,54,REF,ita,ise,100
lis03,ref,56,REF,ita,ise,100
lis03,ref,59,REF,ita,ise,100
lis03,ref,64,REF,ita,ise,100
lis03,ref,70,REF,ita,ise,100
lis03,ref,78,REF,ita,ise,100
lis03,ref,79,REF,ita,ise,100
lis03,ref,82,REF,ita,ise,100
lis03,ref,83,REF,ita,ise,100
lis03,ref,84,REF,ita,ise,100
lis03,ref,87,REF,ita,ise,100
lis03,ref,96,REF,ita,ise,100
lis03,ref,111,REF,ita,ise,100
lis03,ref,112,REF,ita,ise,100
lis03,ref,119,REF,ita,ise,100
lis03,ref,122,REF,ita,ise,100
lis03,ref,126,REF,ita,ise,100
lis03,ref,127,REF,ita,ise,100
lis03,ref,129,REF,ita,ise,100
lis03,ref,131,REF,ita,ise,100
lis03,ref,133,REF,ita,ise,100
lis03,ref,135,REF,ita,ise,100
lis03,ref,138,REF,ita,ise,100
lis03,ref,153,REF,ita,ise,100
lis03,ref,154,REF,ita,ise,100
lis03,ref,158,REF,ita,ise,100
lis03,ref,159,REF,ita,ise,100
lis03,ref,160,REF,ita,ise,100
lis03,ref,162,REF,ita,ise,100
lis03,ref,163,REF,ita,ise,100
lis03,ref,166,REF,ita,ise,100
lis03,ref,171,REF,ita,ise,99
lis03,ref,185,REF,ita,ise,100
lis03,ref,189,REF,ita,ise,100
lis03,ref,190,REF,ita,ise,100
lis03,sign_mt_v2,1,TGT,ita,ise,27
lis03,sign_mt_v2,4,TGT,ita,ise,33
lis03,sign_mt_v2,5,TGT,ita,ise,33
lis03,sign_mt_v2,8,TGT,ita,ise,25
lis03,sign_mt_v2,12,TGT,ita,ise,33
lis03,sign_mt_v2,19,TGT,ita,ise,75
lis03,sign_mt_v2,21,TGT,ita,ise,26
lis03,sign_mt_v2,28,TGT,ita,ise,32
lis03,sign_mt_v2,29,TGT,ita,ise,40
lis03,sign_mt_v2,41,TGT,ita,ise,33
lis03,sign_mt_v2,42,TGT,ita,ise,67
lis03,sign_mt_v2,44,TGT,ita,ise,39
